"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00288648130344933,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00260731181209147,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000166207732785965,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00016780051386205,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000404014363223008,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000576276402969352,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",2.53412645987381e-05,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000787809398389055,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",8.75331473566416e-05,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000343915892200478,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000428281371719935,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000120039794251892,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00108612742709424,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000777650607077903,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0010435646884359,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00107782075000442,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00157256096080295,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000361118026126819,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0011355044643458,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0012801210308054,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000716697445896584,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00113113152079167,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00349782687887022,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00331693065200195,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00316312637819847,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0044435028723707,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00353920198605021,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00327030123287094,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00375723785570286,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00420842470663566,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00393303743970407,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00331574021678526,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00222821132234203,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00255397111906423,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00274421405054942,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00267776344600272,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00295408451140599,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00296850769419946,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0027681641746081,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00269732939309415,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00255176288684415,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00313285652986334,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00118661409511133,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00101936227632248,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00162264471098305,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00182111065830944,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.000818977384081346,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00106021786484419,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00155577296681721,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00149393803955627,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00169650934446832,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00118238273755687,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00253183940733968,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00306228031325717,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00328347530842672,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00336979021063366,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00236523265666602,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00280421418800473,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00281691601772997,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0022448270471605,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00284443802641607,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00296528913839141,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00378038541301314,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.0035812047886085,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00418851593706057,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00315650710466803,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00273809304026764,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.003678948073441,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00411262723518296,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00343968582924836,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00340192748651617,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00397405379272825,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.002484508576705,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00269043803117725,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00282664911869043,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00369585615046905,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00334217853898099,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00318135227803521,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00277214965229527,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00230255045258994,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00214749910567747,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00210022173319767,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00296905229398199,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00244392237004041,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00319352587838275,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00333984298044677,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00284352592555834,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00400472566883607,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00323105590694445,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00275009568181679,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00356343702726997,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","survival",0.00316570981098618,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00108460946674059,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000298074547264984,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0131352508197958,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00726088978227502,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00835806779832632,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00792288000339756,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0080308703506848,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00163179468058823,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00768738877422683,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0102529933394921,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000453886185497407,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00965109891772827,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00016816062781774,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.011816761635469,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00998816519931782,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00842665568811336,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0050911257611133,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00875381605648282,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00436235510423619,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00842055694099604,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0135049638132319,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00417093928967324,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00632997929483144,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00561605530037939,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00343162354533923,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00519557475738494,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00914628418735529,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00594305056398652,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00434761285452833,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0104363476981887,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0152316505600802,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0130384226913548,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00999822584189724,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00849245492657249,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00209346172140893,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00962530688978987,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00879702289223154,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00924721796163159,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000233803054227796,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000739060291285703,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0128565780265543,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00527399363772386,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0105195596128277,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0122096934964207,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00871178247668315,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00578493416041255,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0078673340259674,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00835900602387083,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00234110308195499,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0106359777847197,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0145524507871935,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0158261165279541,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00974206131563192,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0181521848572209,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00592065061460488,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00299263004578922,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00702761831868906,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.015215556180537,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00654589090822557,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00638417598438149,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00260376224754519,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00790622871786711,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0021936644280246,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00681868742831878,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00634262818755854,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00887069535015,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00774963362368614,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00163799551642737,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0108272676482269,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00458756548669949,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0110006002219761,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00702598252301516,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0161050774389855,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000182166750860993,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00468914964974953,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00852820213861668,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00165316654081395,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00937447260894427,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00648489320319524,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00830341719194899,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00140409545397452,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00763392304379816,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0130980105688684,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0037075203870814,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0106185185730457,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00958741415751796,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00831937380236809,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00416926895091168,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00427875180644046,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00211956839209012,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00187113572423217,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000260644969933313,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00532371069003129,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.0078119172697718,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00736701667210835,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00818256698864361,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00211305240170474,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.000270027885950838,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00607926740318584,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","temperature","C","adults","fecundity",0.00691104618328843,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000199331030721551,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000275818344818937,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000237705370332827,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000220508715091936,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",6.19270583837151e-05,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.00015974837523699,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000189993179650692,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",3.11741800003155e-05,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000583764243621198,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000100295729433471,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000241417070622363,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.00047259858623543,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000385603864177832,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000148512378507899,4,6,33,0,0,0,3
"Protea repens","10.1111/ecog.00839",2014,"Plants","Africa","precipitation","C","juveniles","survival",0.000274937473727063,4,6,33,0,0,0,3
