"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00540704653143544,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.0027469457712554,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00220430572881774,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00351579333289017,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00170957151248827,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00493217223957746,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000932249401971604,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000868282557925068,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00147239399949268,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.0128127204266054,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00904645652643501,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00161071926540024,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00161346451797454,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00339509951630477,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000727083349882363,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00152699803059109,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00441772634882832,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.0102691683641719,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000883886145181,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00227983478639574,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",8.66029271725938e-06,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00327610125382956,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000828916739763852,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000994399362103068,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.0151099627488152,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000808254138376045,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.000905141882596117,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00348728334126399,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00825884526247736,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00497523378760555,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.00142839075196444,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","juvenile","survival",0.0131241315635822,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000839024461774467,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00270352326571774,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000761588334647144,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0043352671837309,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00370618363202607,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0013180000467421,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00825832317454664,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00458194578192622,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.002490220076219,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00270352326571774,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00682288650069362,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00923308530514126,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00602167240444039,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00522035499653022,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0110079167012974,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00262615450770431,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00803998551851272,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00272943572241108,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00865305649350469,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00461371834488267,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00537597155136974,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00788458493392944,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00220986701050861,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00120055423467823,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0047709234100901,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0017401988836804,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00281687607576897,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00651738290254544,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00248334996945665,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00228882124708093,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00186055173307446,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00329346358017591,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00437965720450076,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000934469043404883,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00340212135731464,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00417998920366073,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000379467581682162,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00604974251589614,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000373848313915555,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00150564148058458,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00657079222109644,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",3.10749800657321e-05,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00492330447160983,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00988416638165605,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000963324382037336,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0008700994418402,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00595145102091527,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000921282751093431,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000656828359454293,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00287527552040528,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000452789894174916,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00627637071389769,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00348471835282444,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000705541319111232,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",9.91688569049343e-05,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00416230078108314,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00633220100521164,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00432206445086065,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00125245286067372,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00479764561737841,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0008700994418402,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00448867449453424,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0008700994418402,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00747310391143811,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",2.01281120880263e-05,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00632236876947672,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00506835140556762,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0048620334379251,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00396809588484797,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00335500574061106,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000932249401971634,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000872104279263772,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.0008700994418402,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00501587248724712,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00549468893012258,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00243769240808492,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00995587832107186,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000855233003232822,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00341600131529485,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000932249401971604,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00167436384721179,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00980421589943747,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00175101666823244,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00486893288281113,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00343242635001982,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00351579333289017,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00609427615970916,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00622502020026219,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00567129512884952,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00306119019314081,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.000977622280351565,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00388937225998259,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00272148136911712,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00288078160802102,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00776967212515842,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00180234884381183,0.33,5,19,1,0,1,NA
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","# dry months","A","adult","survival",0.00296160406129599,0.33,5,19,1,0,1,NA
