"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00556591214050677,0,0.33,5,19,1,0,1,NA,0.020060024373411
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0036080627589944,0,0.33,5,19,1,0,1,NA,0.0131365486928603
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.000575865937561949,0,0.33,5,19,1,0,1,NA,0.00208215289231341
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",6.00302755441924e-17,0,0.33,5,19,1,0,1,NA,2.22044604925031e-16
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00622714696423978,0,0.33,5,19,1,0,1,NA,0.0221088347914183
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00682069015844741,0,0.33,5,19,1,0,1,NA,0.0249102430257139
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.000908111615036433,0,0.33,5,19,1,0,1,NA,0.00335273041777343
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0012804230761059,0,0.33,5,19,1,0,1,NA,0.0047221624470663
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00566920342215724,0,0.33,5,19,1,0,1,NA,0.0208093236323947
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00497301531081076,0,0.33,5,19,1,0,1,NA,0.0183343101653528
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00764801032401762,0,0.33,5,19,1,0,1,NA,0.0278963039774243
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00783338914847857,0,0.33,5,19,1,0,1,NA,0.0277459178988305
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0078363056458483,0,0.33,5,19,1,0,1,NA,0.0286643427293961
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00696421656657344,0,0.33,5,19,1,0,1,NA,0.0252036041557705
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",6.90622577154172e-05,0,0.33,5,19,1,0,1,NA,0.000249252001392015
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",3.10749800657321e-05,0,0.33,5,19,1,0,1,NA,0.000114527859026896
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00856922843149982,0,0.33,5,19,1,0,1,NA,0.0313001944745423
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00230367610495257,0,0.33,5,19,1,0,1,NA,0.00851219528946337
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00389972383463596,0,0.33,5,19,1,0,1,NA,0.0141746257312837
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00275716460035499,0,0.33,5,19,1,0,1,NA,0.0101459586126639
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00146681138105903,0,0.33,5,19,1,0,1,NA,0.00531924775004959
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.000613171301783136,0,0.33,5,19,1,0,1,NA,0.0022083071204755
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00304637278872544,0,0.33,5,19,1,0,1,NA,0.0110116780917874
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00588095516560001,0,0.33,5,19,1,0,1,NA,0.021517264008256
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00736463854744,0,0.33,5,19,1,0,1,NA,0.0268734146554222
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00174220372110397,0,0.33,5,19,1,0,1,NA,0.00642278630704804
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.008325436929055,0,0.33,5,19,1,0,1,NA,0.0303301232311298
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00338224391751031,0,0.33,5,19,1,0,1,NA,0.0124278779767465
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.000834988750077612,0,0.33,5,19,1,0,1,NA,0.00308340712377339
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0055462382735384,0,0.33,5,19,1,0,1,NA,0.0201625618238347
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00154803658220929,0,0.33,5,19,1,0,1,NA,0.00552875499070309
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00993574797532679,0,0.33,5,19,1,0,1,NA,0.0357215910393989
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.000963324382037396,0,0.33,5,19,1,0,1,NA,0.00356834911008639
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00949905103669145,0,0.33,5,19,1,0,1,NA,0.0345248451534617
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00174918312839149,0,0.33,5,19,1,0,1,NA,0.00644859964221862
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0012622652928571,0,0.33,5,19,1,0,1,NA,0.00449691356106035
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00388254456821122,0,0.33,5,19,1,0,1,NA,0.0142540312743138
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00255997009203982,0,0.33,5,19,1,0,1,NA,0.00927513868476538
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",6.21499601314643e-05,0,0.33,5,19,1,0,1,NA,0.000229858637950413
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0161823391766467,0,0.33,5,19,1,0,1,NA,0.0573879153800488
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00101382122464416,0,0.33,5,19,1,0,1,NA,0.00375548115073089
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00604173695641486,0,0.33,5,19,1,0,1,NA,0.0220834809032415
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.000986755919425601,0,0.33,5,19,1,0,1,NA,0.00362065615545506
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0129118209882198,0,0.33,5,19,1,0,1,NA,0.0466485855958122
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.0150716663829489,0,0.33,5,19,1,0,1,NA,0.0542436789558611
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00330290837143019,0,0.33,5,19,1,0,1,NA,0.0121345877056135
"Oryctolagus cuniculus","10.1371/journal.pone.0048988",2012,"Mammals","Europe","Temperature","C","all","all",0.00218723011621655,0,0.33,5,19,1,0,1,NA,0.00797122725880993
