"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge","size_unscaled","abLarge_unscaled","TSFcont_unscaled","quadratID","date","summerT_unscaled","summerT","fallR_unscaled","fallR","winterR_unscaled","winterR","fallwinterR_unscaled","fallwinterR","prevwinterT_unscaled","prevwinterT","prevfallR_unscaled","prevfallR","prevwinterR_unscaled","prevwinterR"
"Bujeo",3,4,"Bu3.4.1",1950,0.026202452923638,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,5,2,-0.145495102893056,4.14313472639153,2,66,"3_4",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,4,"Bu3.4.2",1950,0.438054176796222,4.51085950651685,1,4,NA,1,NA,"2016",0.0987864402946385,">10","PD","SR","SR",5,2,-0.145495102893056,5.37527840768417,2,66,"3_4",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,4,"Bu3.4.3",1950,0.616147420059102,6.32435896238131,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",5,2,-0.145495102893056,5.90808293816893,2,66,"3_4",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,4,"Bu3.4.4",1950,-0.341015568663654,NA,0,NA,NA,0,3.04452243772342,"2016",0.0987864402946385,">10","PD","SD",NA,5,2,-0.145495102893056,3.04452243772342,2,66,"3_4",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,4,"Bu3.4.5",1950,-0.296381866378361,NA,0,NA,NA,0,3.17805383034795,"2016",0.0987864402946385,">10","PD","SD",NA,5,2,-0.145495102893056,3.17805383034795,2,66,"3_4",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,5,"Bu3.5.1",1950,-0.528070642245431,NA,0,NA,NA,0,2.484906649788,"2016",0.0987864402946385,">10","PD","SD",NA,2,0,-0.654309706159622,2.484906649788,1,66,"3_5",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,5,"Bu3.5.2",1950,0.302524931075996,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,2,0,-0.654309706159622,4.969813299576,1,66,"3_5",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,6,"Bu3.6.1",1950,0.608800833164736,5.87773578177964,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",5,1,-0.145495102893056,5.88610403145016,2,66,"3_6",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,6,"Bu3.6.2",1950,-0.0253233749379173,3.91202300542815,0,NA,NA,1,3.98898404656427,"2016",0.0987864402946385,">10","PD","SD","J",5,1,-0.145495102893056,3.98898404656427,2,66,"3_6",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,6,"Bu3.6.3",1950,0.0932778866669595,4.91265488573605,0,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,5,1,-0.145495102893056,4.34380542185368,2,66,"3_6",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,6,"Bu3.6.4",1950,0.218521513217326,4.00733318523247,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,5,1,-0.145495102893056,4.71849887129509,2,66,"3_6",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,6,"Bu3.6.5",1950,0.122361983070482,3.78418963391826,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,5,1,-0.145495102893056,4.43081679884331,2,66,"3_6",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.1",1950,0.756486191173132,6.13556489108174,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",8,4,2.39857791343978,6.32793678372919,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.2",1950,0.713892716471148,6.10479323241498,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",8,4,2.39857791343978,6.20050917404269,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.3",1950,0.591655729036573,5.56068163101553,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,8,4,2.39857791343978,5.8348107370626,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.4",1950,0.516334779802335,5.04985600724954,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,8,4,2.39857791343978,5.60947179518496,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.5",1950,0.534213706943066,6.00388706710654,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",8,4,2.39857791343978,5.66296048013595,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.6",1950,0.764739851210245,5.41610040220442,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","SR",8,4,2.39857791343978,6.35262939631957,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.7",1950,0.316169937799115,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,8,4,2.39857791343978,5.01063529409626,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,7,"Bu3.7.8",1950,-0.341015568663654,3.68887945411394,0,NA,NA,1,3.04452243772342,"2016",0.0987864402946385,">10","PD","SD","J",8,4,2.39857791343978,3.04452243772342,7,66,"3_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,8,"Bu3.8.1",1950,0.324966662534029,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD","SR",NA,2,2,-0.145495102893056,5.03695260241363,2,66,"3_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,8,"Bu3.8.2",1950,1.11889468736662,7.15070145759253,0,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",2,2,-0.145495102893056,7.4121603349452,2,66,"3_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.1",1950,0.585739534804618,4.27666611901606,0,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,11,1,2.39857791343978,5.8171111599632,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.2",1950,0.193750460500332,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,11,1,2.39857791343978,4.64439089914137,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.3",1950,0.403866832442228,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,11,1,2.39857791343978,5.27299955856375,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.4",1950,0.450210289084396,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD","SR",NA,11,1,2.39857791343978,5.41164605185504,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.5",1950,-0.895288663832723,NA,0,NA,NA,0,1.38629436111989,"2016",0.0987864402946385,">10","PD","SD",NA,11,1,2.39857791343978,1.38629436111989,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.6",1950,-0.7597594181125,NA,0,NA,NA,0,1.79175946922805,"2016",0.0987864402946385,">10","PD","SD",NA,11,1,2.39857791343978,1.79175946922805,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.7",1950,-0.624230172392275,NA,0,NA,NA,0,2.19722457733622,"2016",0.0987864402946385,">10","PD","SD",NA,11,1,2.39857791343978,2.19722457733622,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.8",1950,-0.357323985876917,NA,0,NA,NA,0,2.99573227355399,"2016",0.0987864402946385,">10","PD","SD",NA,11,1,2.39857791343978,2.99573227355399,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.9",1950,0.206365400929152,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,11,1,2.39857791343978,4.68213122712422,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.10",1950,0.273440834672474,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,11,1,2.39857791343978,4.88280192258637,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,9,"Bu3.9.11",1950,0.493535746067659,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,11,1,2.39857791343978,5.54126354515843,7,66,"3_9",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.1",1950,-0.392541396525209,NA,0,NA,NA,0,2.89037175789616,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,2.89037175789616,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.2",1950,-0.392541396525209,NA,0,NA,NA,0,2.89037175789616,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,2.89037175789616,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.3",1950,-0.341015568663654,NA,0,NA,NA,0,3.04452243772342,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,3.04452243772342,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.4",1950,-0.189936717061662,NA,0,NA,NA,0,3.49650756146648,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,3.49650756146648,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.5",1950,-0.200222336231517,NA,0,NA,NA,0,3.46573590279973,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,3.46573590279973,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.6",1950,-0.392541396525209,NA,0,NA,NA,0,2.89037175789616,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,2.89037175789616,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",3,10,"Bu3.10.7",1950,-0.200222336231517,NA,0,NA,NA,0,3.46573590279973,"2016",0.0987864402946385,">10","PD","SD",NA,7,0,-1.16312430942619,3.46573590279973,0,66,"3_10",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,1,"Bu4.1.1",1950,-0.200222336231517,NA,0,NA,NA,0,3.46573590279973,"2016",0.0987864402946385,">10","PD","SD",NA,5,1,-0.654309706159622,3.46573590279973,1,66,"4_1",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,1,"Bu4.1.2",1950,-0.170268912295139,NA,0,NA,NA,0,3.55534806148941,"2016",0.0987864402946385,">10","PD","SD",NA,5,1,-0.654309706159622,3.55534806148941,1,66,"4_1",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,1,"Bu4.1.3",1950,-0.296381866378361,NA,0,NA,NA,0,3.17805383034795,"2016",0.0987864402946385,">10","PD","SD",NA,5,1,-0.654309706159622,3.17805383034795,1,66,"4_1",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,1,"Bu4.1.4",1950,0.418948619845989,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD","SR",NA,5,1,-0.654309706159622,5.31811999384422,1,66,"4_1",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,1,"Bu4.1.5",1950,0.106053565857219,NA,0,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD",NA,NA,5,1,-0.654309706159622,4.38202663467388,1,66,"4_1",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,2,"Bu4.2.1",1950,-0.453483516023761,NA,0,NA,NA,0,2.70805020110221,"2016",0.0987864402946385,">10","PD","SD",NA,4,0,-1.16312430942619,2.70805020110221,0,66,"4_2",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,2,"Bu4.2.2",1950,-0.624230172392275,NA,0,NA,NA,0,2.19722457733622,"2016",0.0987864402946385,">10","PD","SD",NA,4,0,-1.16312430942619,2.19722457733622,0,66,"4_2",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,2,"Bu4.2.3",1950,-0.296381866378361,NA,0,NA,NA,0,3.17805383034795,"2016",0.0987864402946385,">10","PD","SD",NA,4,0,-1.16312430942619,3.17805383034795,0,66,"4_2",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,2,"Bu4.2.4",1950,-0.200222336231517,NA,0,NA,NA,0,3.46573590279973,"2016",0.0987864402946385,">10","PD","SD",NA,4,0,-1.16312430942619,3.46573590279973,0,66,"4_2",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,5,"Bu4.5.1",1950,0.856798026245065,6.53378883793334,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",3,2,0.36331950037351,6.62804137617953,3,66,"4_5",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,5,"Bu4.5.2",1950,0.451699183519337,4.38202663467388,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","SR","SR",3,2,0.36331950037351,5.41610040220442,3,66,"4_5",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,5,"Bu4.5.3",1950,0.316169937799115,5.17048399503815,0,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD",NA,NA,3,2,0.36331950037351,5.01063529409626,3,66,"4_5",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,7,"Bu4.7.1",1950,0.958873750623865,6.35610766069589,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",2,2,-0.145495102893056,6.93342302573071,2,66,"4_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,7,"Bu4.7.2",1950,0.867244384176364,6.76157276880406,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",2,2,-0.145495102893056,6.65929391968364,2,66,"4_7",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,8,"Bu4.8.1",1950,-0.528070642245431,NA,0,NA,NA,0,2.484906649788,"2016",0.0987864402946385,">10","PD","SD",NA,6,5,1.38094870690664,2.484906649788,5,66,"4_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,8,"Bu4.8.2",1950,0.989663861475143,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD","LR",NA,6,5,1.38094870690664,7.02553831463852,5,66,"4_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,8,"Bu4.8.3",1950,0.546742665056819,5.79909265446053,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",6,5,1.38094870690664,5.70044357339069,5,66,"4_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,8,"Bu4.8.4",1950,0.844183085816249,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD","LR",NA,6,5,1.38094870690664,6.59030104819669,5,66,"4_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,8,"Bu4.8.5",1950,0.268337586722003,NA,NA,NA,NA,0,NA,"2016",0.0987864402946385,">10","PD","SR",NA,6,5,1.38094870690664,4.86753445045558,5,66,"4_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
"Bujeo",4,8,"Bu4.8.6",1950,0.516334779802335,6.5366915975913,NA,NA,NA,1,NA,"2016",0.0987864402946385,">10","PD","LR","LR",6,5,1.38094870690664,5.60947179518496,5,66,"4_8",2016-05-01,25.3907994324714,-0.270326902684153,232.200003460049,0.726389644881081,228.600003406405,-0.0592354800894947,627.800009354949,0.644654933756518,16.9863541809483,-0.0869562899660173,129.30000192672,-0.0508911025958866,209.200003117323,-0.256369120261651
