"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","gen.time","n.vr","n.pam","dens","biotic_interactions"
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0635145625747386,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0260654229966689,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0438768162308292,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.315799286028486,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","fecundity",0.140749966419558,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","fecundity",0.0417610828355549,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.10039729204006,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.246609754914613,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.2175148204299,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0343711108436197,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","fecundity",0.0274572197553448,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","fecundity",0.0592614194788828,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.290807453017534,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.148328748135743,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0265483447816892,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.284265476227864,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","fecundity",0.203507737730004,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","fecundity",0.19019867937951,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0369733782197024,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0801840971064556,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.0592614194788828,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","juvenile","survival",0.136383745277076,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0029693020297063,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.00718405652031215,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0546253498864802,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0287098035146198,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0182263672611508,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.10362417402099,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0371417988927027,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0170802750134,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00444655164503059,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00869638305205289,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0186020152716825,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0243131325175384,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0505040914813449,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0196955746682791,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00840920965781818,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0335494036603561,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0470530716204481,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00444655164503059,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0519894158546588,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.131499841274812,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0051660084462871,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0222899858857366,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0546324750559248,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0626334012671633,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0242699109439105,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0425464737548296,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0608925007334814,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0472115162234857,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.149201401591581,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0341865762266926,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0144628324182485,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0576400112608438,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.113530354661274,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0242699109439105,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0257446653146163,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0234139946163179,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0853175432537956,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0452382611027682,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0399619799869206,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0195405551531985,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0162145729966183,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0628250601058819,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0242699109439105,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0237209333467905,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0234139946163179,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0142900810508571,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0579543845430162,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0349115122711035,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0539591233182822,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.174241435305045,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00595677000550906,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0256846964619121,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.024144631044108,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0234139946163179,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.00672750884675397,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.057017973300862,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0137408254632609,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0392460394285507,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.214305443632965,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0285415599379618,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0268926894127959,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0296140248174762,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0249651612819407,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0102532445830843,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0793086465683621,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00135891942017273,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0167894920989028,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.00278142232413948,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0459298659323309,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0209051728780485,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0296140248174762,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0249651612819407,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.00159321433244865,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0708045261706102,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.180768091945137,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0465882374035139,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0266024225849484,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00498136712712577,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0512264572690465,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0473994690109012,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0249651612819407,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.00961019747364814,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0199227750449226,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.180768091945137,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0290839728372257,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.106600483468267,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0562648430247918,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0156992490557676,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.046765504662817,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0319595028289645,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0264699670899528,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0406899802260819,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.171787087811956,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0823507775083429,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0207749083596741,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0225636694794841,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.00423704132387013,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","fecundity",0.0473393103834012,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0319595028289645,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Pwn","C","adult","survival",0.0395989826972319,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.578409104098374,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.376256067765044,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.423286117273771,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.376046127314521,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.321632874848092,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.303138425279486,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.366193559023092,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.376313384585784,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.277573790488969,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.390575759355415,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.33686810443664,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.577157639489763,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.375291913692262,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.530788833366244,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.283496881366573,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.410052775552955,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.295984236450592,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.277573790488969,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.373328602860938,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.523363942471104,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.521395788134765,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.400097060562835,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.372588071387328,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.328354586016889,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.412826896626431,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.399233685623052,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.332790881311897,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.337478610385368,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.451009106999582,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.518766978564846,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.453062095730321,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.485152478111192,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.259692905626182,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.412826896626431,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.422605049505826,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.364951735526227,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.420717392017547,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.398045967670923,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.476957834319265,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.364301595865071,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.50444443031456,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.404159875915869,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.412826896626431,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.501488126934618,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.364951735526227,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.382072197786807,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.365480743920151,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.364467125388481,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.402513838555061,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.37164721776449,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.324308927544148,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.443292804591771,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.399024276057089,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.364951735526227,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.376053414485396,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.395055373564666,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.365036814718298,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.426692003050164,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.470816614505067,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.349776446465485,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.403385757789847,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.390617209360332,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.382958590293161,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.454015530730866,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.350728124082088,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.365629918057652,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.346585225060437,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.381488632911775,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.377120471235557,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.425422372536668,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.390617209360332,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.382958590293161,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.366799586518416,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.402240199353897,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.320465508213871,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","fecundity",0.418133598200413,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.371669793164889,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.568706972726452,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.462037623818847,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Prunella collaris","Europe","Tat","C","juvenile","survival",0.395748693680588,1,3,15,0,0
