"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","gen.time","n.vr","n.pam","dens","biotic_interactions"
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.1595516740934e-06,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00101307180471098,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000207948609193848,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00016349808987329,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.00487577465975e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00011629185603388,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.17484885806184e-06,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",7.00444460894947e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",8.45605328196528e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.35055067880107e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000695760567007136,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000126936156473888,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000105635990054258,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000514984849112958,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00011629185603388,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",8.18191948138067e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",6.20273383018249e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",2.81004081600761e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000139973395348491,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000578746131294552,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000116201332487528,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",2.01145511777802e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00035690600146597,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00011629185603388,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.98421002914075e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000138839379877516,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000334513708871061,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",7.56514052843728e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000119687854705057,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000108259912206126,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.77207347127006e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000385376848950806,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00021842130288079,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00012078794890543,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.86694046201131e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000136868386600471,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000217463654760738,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000119687854705057,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.10607604012469e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.77207347127006e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000200960687696911,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.68888213579371e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.52498211486611e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.86694046201131e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000136868386600471,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000253007157960792,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000119687854705057,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.23202137604453e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.14624805447157e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.19682851682595e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000228124096814155,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",2.2200051109061e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.46579651312239e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.97336035258668e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000253007157960792,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000119687854705057,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000585589404275989,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",2.34085243867172e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000187119665604836,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000228124096814155,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000364995437031231,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.8948726060718e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.97336035258668e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",7.25738301790426e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.38784141054493e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000512230480351349,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",2.34085243867172e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00014717868601792,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.4301927621888e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000101568357500135,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.90439100012037e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.97336035258668e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",7.9323044567627e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000258166363599273,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00140748439774155,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.15457925942779e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.66966747962546e-06,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.58449230313329e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000101568357500135,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",5.90439100012037e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.69043418920658e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000293987584227814,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000243705724750433,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000183329459049266,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000691151782631463,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000288437988773445,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.89349651269346e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",9.84327161907359e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",1.05942794250878e-05,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000269452590544004,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000279965382612084,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0003159997793772,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000229003834913576,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",4.25847749796736e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.000288437988773445,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",3.18772859010633e-05,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0468617069580985,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0524993368418509,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00493644931246335,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.149745700840819,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0743815023772061,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0942983348640264,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0290192100579409,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0769958767469974,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0189095366841708,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0468617069580985,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0190221304173038,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00746839582984642,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.127636001917643,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.04783698864351,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0690070073911434,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0758450729936143,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0149180586981508,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.063220621872601,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0468617069580985,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00948830722358829,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0402167798812947,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.070265338883006,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0353656360780547,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.140211277572083,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0840746158974702,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.070539014313286,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0591507941334467,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0468617069580985,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0338629836345905,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0800861412148911,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0920848562034231,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0479675352021907,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0253547333225968,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0485059449032137,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0760551519089854,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0647458638765781,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0154056135390921,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0562194250438004,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0547540284224756,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0915291668129254,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0566637991138978,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0253547333225968,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0535581799385044,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0760551519089854,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0791175435572457,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00385611118549883,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0230640716825808,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0547540284224756,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0915291668129254,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0874714676150845,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0253547333225968,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00881456980325285,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0607185785342791,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0766644936379682,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0111748077193629,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0953549575776625,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0621755962803444,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0303846818212897,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0874714676150845,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0253547333225968,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0470569110914536,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0316034403510533,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.095642489678121,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0111748077193629,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0743285691286354,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0156342356637309,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0303846818212897,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.10094682322991,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0109065555424326,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0291456874915459,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0316034403510533,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.075250627313312,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0246443403005533,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0474287738180271,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0175128924845277,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0303846818212897,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0701853259145058,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0391160814541733,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0885532352010336,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00478957373932421,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0465670518892589,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0318736650603486,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0474287738180271,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0175128924845277,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0170829872229259,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.00946965484535485,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0501660077349132,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0681280676332769,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0476531938190527,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.13016769379426,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.116369179378829,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0136540224781452,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0303346644054419,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0683453893706011,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0398878967899253,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0528948084341472,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.018112446512198,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0142604555619579,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.13016769379426,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tat","C","all","all",0.0571554962976952,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.0849019539562926,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.215636141926266,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.146472509726566,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.104504075277947,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.102216544304167,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.00905455764144651,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.0210592464769605,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.0508796629420018,1,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.212337204109243,0,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Twn","C","all","all",0.0849019539562926,1,1,3,15,0,0
